list_month,price_reduced_amount,postal_code,year_built,baths_3qtr,sold_price,baths_full,baths_half,lot_sqft,sqft,baths,garage,stories,beds,basement,basketball_court,beach,beautiful_backyard,big_bathroom,big_lot,big_yard,carport,cathedral_ceiling,central_air,city_view,clubhouse,community_boat_facilities,community_center,community_clubhouse,community_golf,community_gym,community_outdoor_space,community_park,community_security_features,community_spa_or_hot_tub,community_swimming_pool,community_tennis_court,corner_lot,cul_de_sac,den_or_office,dining_room,disability_features,dishwasher,elevator,energy_efficient,ensuite,exposed_brick,family_room,farm,fenced_yard,fireplace,fixer_upper,floor_plan,forced_air,front_porch,fruit_trees,garage_1_or_more,garage_2_or_more,garage_3_or_more,gated_community,golf_course,gourmet_kitchen,granite_kitchen,groundscare,hardwood_floors,high_ceiling,hill_or_mountain_view,hoa,investment_opportunity,jack_and_jill_bathroom,lake,large_kitchen,laundry_room,library,maintenance,marina,master_bedroom,master_suite,medicalcare,modern_kitchen,mountain_view,new_roof,no_hoa,open_floor_plan,open_house,open_kitchen,outbuilding,park,pets_allowed,playground,private_backyard,private_bathroom,ranch,recreation_facilities,rental_property,river_view,rv_or_boat_parking,security,senior_community,shopping,single_story,smart_homes,solar_system,spa_or_hot_tub,storm_shelter,swimming_pool,tennis,trails,two_or_more_stories,updated_kitchen,vaulted_ceiling,view,washer_dryer,water_view,waterfront,wooded_land,agent,mls,has_primary_photo,median_age,average_household_size,costoflivingindex2023,costoflivingindexgrocerycostsindex,costoflivingindexhousingcostsindex,costoflivingindexutilitycostsindex,cost_of_living_overall,cost_of_living_grocery,cost_of_living_utility,cost_of_living_housing,Mean,Median,Stdev,american_indian_and_alaska_native_category,asian_category,black_or_african-american_category,hispanic_or_latino_category,white_category,male_population_category,female_population_category,total_population_category,number_of_veterans_category,foreign-born_category,type_apartment,type_condo,type_condo_townhome_rowhome_coop,type_condos,type_duplex_triplex,type_land,type_mobile,type_multi_family,type_other,type_single_family,type_townhomes,Region_Midwest,Region_Northeast,Region_South,Region_West,Division_East North Central,Division_East South Central,Division_Middle Atlantic,Division_Mountain,Division_New England,Division_Pacific,Division_South Atlantic,Division_West North Central,Division_West South Central
12,0.0,23234,1964.0,0.0,160000.0,1.0,0.0,7501.0,1288.0,1.0,0.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,44296.333333333336,37895.333333333336,33280.666666666664,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12,0.0,23225,1958.0,0.0,292500.0,2.0,0.0,19741.0,1503.0,2.0,0.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,58098.8,88284.0,43201.8,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
10,0.0,23235,2013.0,0.0,485000.0,2.0,1.0,2810.0,2135.0,3.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,68372.5,55629.5,52569.5,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
12,0.0,23221,1940.0,0.0,705000.0,2.0,0.0,7349.0,1775.0,2.0,0.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,69756.0,56011.0,57034.0,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11,0.0,23223,1986.0,0.0,332000.0,2.0,0.0,11282.0,1788.0,2.0,0.0,2.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,True,32.890462700661004,2.4662134088762984,103.1,100.6,107.7,103.6,2,2,2,2,36300.0,27954.0,29102.5,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12,0.0,23225,1959.0,0.0,371500.0,1.0,1.0,25670.0,1477.0,2.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,58098.8,88284.0,43201.8,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
9,20000.0,23221,1958.0,0.0,555000.0,2.0,1.0,6499.0,2004.0,3.0,0.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,69756.0,56011.0,57034.0,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12,0.0,23226,1940.0,0.0,1410000.0,4.0,1.0,8451.0,3359.0,5.0,0.0,2.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,95870.0,72474.0,73547.0,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12,0.0,23294,1963.0,0.0,375000.0,2.0,0.0,11757.0,1448.0,2.0,0.0,1.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,32.890462700661004,2.4662134088762984,103.1,100.6,107.7,103.6,2,2,2,2,62737.0,55272.0,41120.5,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11,19600.0,23231,1954.0,0.0,239900.0,1.0,0.0,14810.0,1292.0,1.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,32.890462700661004,2.4662134088762984,103.1,100.6,107.7,103.6,2,2,2,2,31114.5,27078.0,23853.5,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11,0.0,23220,1900.0,0.0,299000.0,1.0,0.0,1520.0,1560.0,1.0,0.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,38044.0,22944.8,40865.8,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
10,0.0,23231,1969.0,0.0,330000.0,1.0,1.0,66777.0,1378.0,2.0,0.0,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,True,32.890462700661004,2.4662134088762984,103.1,100.6,107.7,103.6,2,2,2,2,31114.5,27078.0,23853.5,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11,0.0,23221,1925.0,0.0,759000.0,5.0,0.0,2814.0,2885.0,5.0,0.0,2.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,69756.0,56011.0,57034.0,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12,0.0,23221,1919.0,0.0,505000.0,2.0,0.0,2322.0,2313.0,2.0,0.0,2.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,69756.0,56011.0,57034.0,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
9,19950.0,23222,1940.0,0.0,575000.0,3.0,1.0,18731.0,2470.0,4.0,1.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,37473.333333333336,33704.333333333336,27885.33333333333,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11,0.0,23222,1950.0,0.0,450000.0,1.0,1.0,21371.0,1536.0,2.0,0.0,2.0,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,37473.333333333336,33704.333333333336,27885.33333333333,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
9,10000.0,23231,2009.0,0.0,340000.0,3.0,0.0,12031.0,2056.0,3.0,1.0,2.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,True,32.890462700661004,2.4662134088762984,103.1,100.6,107.7,103.6,2,2,2,2,31114.5,27078.0,23853.5,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12,0.0,23233,1989.0,0.0,475000.0,2.0,1.0,14331.0,1884.0,3.0,1.0,2.0,4.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,True,32.890462700661004,2.4662134088762984,103.1,100.6,107.7,103.6,2,2,2,2,107576.0,198950.8333333333,66660.5,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
10,0.0,23223,1900.0,0.0,730000.0,2.0,1.0,4090.0,2535.0,3.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,36300.0,27954.0,29102.5,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11,0.0,23231,2006.0,0.0,340000.0,2.0,1.0,37292.0,1728.0,3.0,1.0,2.0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,True,32.890462700661004,2.4662134088762984,103.1,100.6,107.7,103.6,2,2,2,2,31114.5,27078.0,23853.5,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12,0.0,23225,1965.0,0.0,376500.0,2.0,1.0,20835.0,2416.0,3.0,0.0,2.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,58098.8,88284.0,43201.8,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12,0.0,23233,1987.0,0.0,387900.0,2.0,1.0,12580.0,2416.0,3.0,0.0,2.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,True,32.890462700661004,2.4662134088762984,103.1,100.6,107.7,103.6,2,2,2,2,107576.0,198950.8333333333,66660.5,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
9,0.0,23235,1910.0,0.0,699000.0,3.0,0.0,,2379.0,3.0,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,68372.5,55629.5,52569.5,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12,0.0,23227,1945.0,0.0,239000.0,1.0,0.0,6251.0,783.0,1.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,68449.33333333333,57332.66666666666,49684.66666666666,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12,0.0,23225,1920.0,0.0,298897.0,1.0,0.0,8960.0,1299.0,1.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,58098.8,88284.0,43201.8,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
10,5100.0,23223,1920.0,0.0,295000.0,1.0,0.0,,958.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,36300.0,27954.0,29102.5,2,2,2,1,2,2,2,2,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12,30100.0,23220,1948.0,0.0,525000.0,4.0,0.0,6534.0,2016.0,4.0,0.0,2.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,True,33.6,2.29,103.1,100.6,107.7,103.6,2,2,2,2,38044.0,22944.8,40865.8,2,2,2,1,2,2,2,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
10,0.0,98501,2000.0,0.0,709900.0,2.0,0.0,10001.0,2162.0,2.0,2.0,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,True,32.890462700661004,2.4662134088762984,115.1,109.7,129.4,92.2,2,2,1,3,53494.0,46045.2,39938.2,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
12,0.0,98502,2017.0,0.0,575000.0,2.0,1.0,5237.0,2448.0,3.0,2.0,2.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,True,32.890462700661004,2.4662134088762984,115.1,109.7,129.4,92.2,2,2,1,3,93946.66666666669,161286.0,50483.0,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
10,0.0,98502,1966.4465361445782,0.0,243000.0,0.0,0.0,986198.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,True,32.890462700661004,2.4662134088762984,115.1,109.7,129.4,92.2,2,2,1,3,93946.66666666669,161286.0,50483.0,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
9,0.0,98512,1992.0,2.0,667500.0,1.0,0.0,74488.0,3040.0,3.0,6.0,2.0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,True,32.890462700661004,2.4662134088762984,115.1,109.7,129.4,92.2,2,2,1,3,64951.0,56503.0,47258.0,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
7,10000.0,98513,2009.0,0.0,539900.0,2.0,1.0,5764.0,3022.0,3.0,2.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,True,32.890462700661004,2.4662134088762984,115.1,109.7,129.4,92.2,2,2,1,3,65210.0,60216.0,45713.0,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
12,0.0,98506,2006.0,0.0,530000.0,2.0,1.0,5760.0,2277.0,3.0,2.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,True,32.890462700661004,2.4662134088762984,115.1,109.7,129.4,92.2,2,2,1,3,57646.5,50138.0,41877.5,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
