list_date,price_reduced_amount,location,matterport,state,city,year_built,baths_3qtr,sold_price,baths_full,baths_half,lot_sqft,sqft,baths,sub_type,baths_1qtr,garage,stories,beds,type,brand_name,'baseball'],'basement','basement'],'basketball','basketball'],'basketball_court','beach','beach'],'beautiful_backyard','beautiful_backyard'],'big_bathroom','big_bathroom'],'big_lot','big_lot'],'big_yard','big_yard'],'boat_dock','cathedral_ceiling','central_air','central_heat','city_view','clubhouse','clubhouse'],'coffer_ceiling','coffer_ceiling'],'community_boat_facilities','community_center','community_center'],'community_clubhouse','community_elevator','community_golf','community_gym','community_horse_facilities','community_outdoor_space','community_park','community_security_features','community_spa_or_hot_tub','community_swimming_pool','community_tennis_court','corner_lot','corner_lot'],'courtyard_entry','cul_de_sac','den_or_office','detached_guest_house','dining_room','disability_features','dishwasher','dual_master_bedroom','efficient','efficient'],'elevator','elevator'],'energy_efficient','ensuite','ensuite'],'exposed_brick','exposed_brick'],'family_room','farm','farm'],'fenced_courtyard','fenced_yard','fenced_yard'],'fireplace','first_floor_master_bedroom','first_floor_master_bedroom'],'fixer_upper'],'floor_plan','floor_plan'],'forced_air','forced_air'],'front_porch','front_porch'],'fruit_trees','fruit_trees'],'furniture','furniture'],'game_room','garage_1_or_more','garage_1_or_more'],'garage_2_or_more','garage_2_or_more'],'garage_3_or_more','garage_3_or_more'],'gated_community','golf_course','golf_course'],'golf_course_lot_or_frontage','golf_course_view','gourmet_kitchen','gourmet_kitchen'],'granite_kitchen','granite_kitchen'],'greenbelt','greenbelt'],'greenhouse'],'groundscare','groundscare'],'guest_house','guest_parking','handicap_access','handicap_access'],'hardwood_floors','high_ceiling','high_ceiling'],'hill_or_mountain_view','hoa','hoa'],'horse_facilities','indoor_basketball_court','investment_opportunity','investment_opportunity'],'jack_and_jill_bathroom','jack_and_jill_bathroom'],'kitchen_island','lake','lake'],'lake_view','large_kitchen','large_kitchen'],'large_porch','large_porch'],'laundry_room','library','library'],'low_hoa','maintenance','maintenance'],'marina','marina'],'master_bathroom','master_bathroom'],'master_bedroom','master_bedroom'],'master_suite','master_suite'],'media_room','medicalcare','medicalcare'],'modern_kitchen','modern_kitchen'],'mountain_view','mountain_view'],'new_roof','new_roof'],'no_hoa','no_hoa'],'ocean_view','open_floor_plan','open_house','open_house'],'open_kitchen','outbuilding','outbuilding'],'outdoor_kitchen','park','park'],'pets_allowed','playground','playground'],'pond','pond'],'private_backyard','private_backyard'],'private_bathroom','private_bathroom'],'private_courtyard','private_courtyard'],'private_parking','private_parking'],'ranch','ranch'],'recreation_facilities','rental_property','rental_property'],'river_access','river_access'],'river_view','rv_or_boat_parking','rv_parking','rv_parking'],'screen_porch','security','security'],'senior_community','senior_community'],'shopping','shopping'],'single_story','single_story'],'smart_homes','smart_homes'],'soccer','solar_panels','solar_panels'],'solar_system','solar_system'],'spa_or_hot_tub','storm_shelter','storm_shelter'],'swimming_pool','tennis','tennis'],'tennis_court','theater_room','trails','trails'],'two_kitchen','two_master_suites','two_or_more_stories','two_or_more_stories'],'updated_kitchen','updated_kitchen'],'vaulted_ceiling','vaulted_ceiling'],'view','view'],'views','views'],'volleyball','washer_dryer','washer_dryer'],'water_view','water_view'],'waterfront','waterfront'],'well_water','well_water'],'white_kitchen','wine_cellar','wooded_land','wrap_around_porch',['basement',['basement'],['big_lot',['big_lot'],['carport',['central_air',['central_heat',['city_view',['community_boat_facilities',['community_clubhouse',['community_golf',['community_gym',['community_outdoor_space',['community_park',['community_security_features',['community_tennis_court',['corner_lot',['corner_lot'],['cul_de_sac',['den_or_office',['dining_room',['disability_features',['dishwasher',['energy_efficient',['family_room',['farm',['fenced_yard',['fireplace',['forced_air',['forced_air'],['front_porch',['garage_1_or_more',['garage_1_or_more'],['hardwood_floors',['hill_or_mountain_view',['horse_facilities',['investment_opportunity'],['lake_view',['laundry_room',['master_bedroom',['outbuilding',['pets_allowed',['pets_allowed'],['recreation_facilities',['rental_property',['rental_property'],['river_view',['single_story',['single_story'],['two_or_more_stories',['two_or_more_stories'],['view',['washer_dryer',['wooded_land',agent,mls,has_primary_photo,American_Indian_and_Alaska_Native,Asian,Black_or_African-American,Hispanic_or_Latino,White,State,Median Age,Male Population,Female Population,Total Population,Number of Veterans,Foreign-born,Average Household Size
09-13-2023,,"{'address': {'postal_code': '73013', 'state': 'Oklahoma', 'coordinate': {'lon': -97.538826, 'lat': 35.636658}, 'city': 'Edmond', 'state_code': 'OK', 'line': '1324 NW 163rd St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1324%20NW%20163rd%20St%2C%20Edmond%2C%20OK%2073013&size=640x480&source=outdoor&signature=fR1IYgKqTD4x0PPA7R6BGjlxs7I=', 'county': {'fips_code': '40109', 'name': 'Oklahoma'}}",False,OK,Edmond,2023.0,0.0,718000.0,3.0,0.0,6098.0,2871.0,3.0,other,0.0,3.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,8051.0,5349.0,4987.0,6187.0,78979.0,Oklahoma,32.5,45191.0,44899.0,90090.0,5006.0,5585.0,2.68
12-07-2023,,"{'address': {'postal_code': '73127', 'state': 'Oklahoma', 'coordinate': {'lon': -97.639802, 'lat': 35.475498}, 'city': 'Oklahoma City', 'state_code': 'OK', 'line': '7208 NW 7th St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7208%20NW%207th%20St%2C%20Oklahoma%20City%2C%20OK%2073127&size=640x480&source=outdoor&signature=9XMWPO-ZNFYeQx7wyIK8vm_U0BI=', 'county': {'fips_code': '40109', 'name': 'Oklahoma'}}",False,OK,Oklahoma City,1963.0,0.0,169900.0,2.0,0.0,7440.0,1628.0,2.0,other,0.0,1.0,1.0,4.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,41696.0,33759.0,111673.0,117362.0,462306.0,Oklahoma,34.1,309227.0,322036.0,631263.0,41843.0,80165.0,2.58
11-10-2023,14000.0,"{'address': {'postal_code': '73122', 'state': 'Oklahoma', 'coordinate': {'lon': -97.60548, 'lat': 35.504352}, 'city': 'Oklahoma City', 'state_code': 'OK', 'line': '4624 NW 33rd Ter'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4624%20NW%2033rd%20Ter%2C%20Oklahoma%20City%2C%20OK%2073122&size=640x480&source=outdoor&signature=FIRQ2gTSq0CRRQ_RAxRBq0QRAMs=', 'county': {'fips_code': '40109', 'name': 'Oklahoma'}}",False,OK,Oklahoma City,1963.0,0.0,309900.0,3.0,0.0,9840.0,2276.0,3.0,other,0.0,2.0,1.0,4.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,41696.0,33759.0,111673.0,117362.0,462306.0,Oklahoma,34.1,309227.0,322036.0,631263.0,41843.0,80165.0,2.58
11-07-2023,30000.0,"{'address': {'postal_code': '73099', 'state': 'Oklahoma', 'coordinate': {'lon': -97.734768, 'lat': 35.585748}, 'city': 'Yukon', 'state_code': 'OK', 'line': '11733 Hackney Ln'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11733%20Hackney%20Ln%2C%20Yukon%2C%20OK%2073099&size=640x480&source=outdoor&signature=rEGOWRUtUz2uJ_jkbjjx8WAch3U=', 'county': {'fips_code': '40017', 'name': 'Canadian'}}",False,OK,Yukon,1993.0,0.0,340000.0,2.0,1.0,10951.0,2754.0,3.0,other,0.0,3.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,,,,,,,,,,,,
11-14-2023,,"{'address': {'postal_code': '73121', 'state': 'Oklahoma', 'coordinate': {'lon': -97.456528, 'lat': 35.516445}, 'city': 'Oklahoma City', 'state_code': 'OK', 'line': '3125 Norcrest Dr'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3125%20Norcrest%20Dr%2C%20Oklahoma%20City%2C%20OK%2073121&size=640x480&source=outdoor&signature=vVnfqj8KL1t7yqCkyTOGdNHmtR8=', 'county': {'fips_code': '40109', 'name': 'Oklahoma'}}",False,OK,Oklahoma City,1960.0,0.0,223000.0,1.0,0.0,45738.0,1763.0,1.0,other,0.0,0.0,1.0,3.0,single_family,advantage_brand,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,41696.0,33759.0,111673.0,117362.0,462306.0,Oklahoma,34.1,309227.0,322036.0,631263.0,41843.0,80165.0,2.58
10-11-2023,2500.0,"{'address': {'postal_code': '73127', 'state': 'Oklahoma', 'coordinate': {'lon': -97.650051, 'lat': 35.473807}, 'city': 'Oklahoma City', 'state_code': 'OK', 'line': '604 Skylark Dr'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=604%20Skylark%20Dr%2C%20Oklahoma%20City%2C%20OK%2073127&size=640x480&source=outdoor&signature=842rI0eLKrY_yBJVen-kxexk7DY=', 'county': {'fips_code': '40109', 'name': 'Oklahoma'}}",False,OK,Oklahoma City,1962.0,0.0,153000.0,2.0,0.0,10285.0,1464.0,2.0,other,0.0,2.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,41696.0,33759.0,111673.0,117362.0,462306.0,Oklahoma,34.1,309227.0,322036.0,631263.0,41843.0,80165.0,2.58
12-13-2023,,"{'address': {'postal_code': '73078', 'state': 'Oklahoma', 'coordinate': {'lon': -97.741536, 'lat': 35.607619}, 'city': 'Piedmont', 'state_code': 'OK', 'line': '11921 NW 135th St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11921%20NW%20135th%20St%2C%20Piedmont%2C%20OK%2073078&size=640x480&source=outdoor&signature=XbCwz9gptDXvgAxDq8hAEmqz4Co=', 'county': {'fips_code': '40017', 'name': 'Canadian'}}",False,OK,Piedmont,2008.0,0.0,185000.0,2.0,0.0,6970.0,1101.0,2.0,other,0.0,2.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,,,,,,,,,,,,
11-30-2023,3000.0,"{'address': {'postal_code': '73139', 'state': 'Oklahoma', 'coordinate': {'lon': -97.537055, 'lat': 35.374794}, 'city': 'Oklahoma City', 'state_code': 'OK', 'line': '1212 SW 92nd St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1212%20SW%2092nd%20St%2C%20Oklahoma%20City%2C%20OK%2073139&size=640x480&source=outdoor&signature=hmMWc2SPd-RHdnOEdopK7wMDDTw=', 'county': {'fips_code': '40027', 'name': 'Cleveland'}}",False,OK,Oklahoma City,1968.0,0.0,188000.0,2.0,0.0,6970.0,1269.0,2.0,other,0.0,2.0,1.0,3.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,41696.0,33759.0,111673.0,117362.0,462306.0,Oklahoma,34.1,309227.0,322036.0,631263.0,41843.0,80165.0,2.58
11-02-2023,18000.0,"{'address': {'postal_code': '73170', 'state': 'Oklahoma', 'coordinate': {'lon': -97.557462, 'lat': 35.332277}, 'city': 'Oklahoma City', 'state_code': 'OK', 'line': '13609 Portofino Strada'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=13609%20Portofino%20Strada%2C%20Oklahoma%20City%2C%20OK%2073170&size=640x480&source=outdoor&signature=raypSz3l6mMfk2ggc6-VqzrTwkc=', 'county': {'fips_code': '40027', 'name': 'Cleveland'}}",False,OK,Oklahoma City,2014.0,0.0,632500.0,3.0,1.0,14375.0,3825.0,4.0,other,0.0,3.0,2.0,4.0,single_family,advantage_brand,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,41696.0,33759.0,111673.0,117362.0,462306.0,Oklahoma,34.1,309227.0,322036.0,631263.0,41843.0,80165.0,2.58
10-13-2023,5100.0,"{'address': {'postal_code': '73120', 'state': 'Oklahoma', 'coordinate': {'lon': -97.567764, 'lat': 35.56255}, 'city': 'Oklahoma City', 'state_code': 'OK', 'line': '9009 N May Ave Apt 178'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=9009%20N%20May%20Ave%20Apt%20178%2C%20Oklahoma%20City%2C%20OK%2073120&size=640x480&source=outdoor&signature=QTD2L_ppv9vV1E3bgd6H4ujDdQw=', 'county': {'fips_code': '40109', 'name': 'Oklahoma'}}",False,OK,Oklahoma City,1981.0,0.0,162500.0,2.0,1.0,,1518.0,3.0,condo,0.0,2.0,2.0,2.0,condos,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,41696.0,33759.0,111673.0,117362.0,462306.0,Oklahoma,34.1,309227.0,322036.0,631263.0,41843.0,80165.0,2.58
11-10-2023,,"{'address': {'postal_code': '73013', 'state': 'Oklahoma', 'coordinate': {'lon': -97.539696, 'lat': 35.617449}, 'city': 'Edmond', 'state_code': 'OK', 'line': '1516 NW 144th St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1516%20NW%20144th%20St%2C%20Edmond%2C%20OK%2073013&size=640x480&source=outdoor&signature=yI4E8APoskgPgtv9CgMznGX1v9M=', 'county': {'fips_code': '40109', 'name': 'Oklahoma'}}",False,OK,Edmond,1995.0,0.0,362000.0,3.0,0.0,10799.0,2535.0,3.0,other,0.0,3.0,1.0,4.0,single_family,essentials,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,8051.0,5349.0,4987.0,6187.0,78979.0,Oklahoma,32.5,45191.0,44899.0,90090.0,5006.0,5585.0,2.68
