list_date,price_reduced_amount,state,city,postal_code,year_built,baths_3qtr,sold_price,baths_full,baths_half,lot_sqft,sqft,baths,sub_type,garage,stories,beds,type,brand_name,basement,big_bathroom,big_lot,big_yard,carport,cathedral_ceiling,central_air,city_view,clubhouse,community_clubhouse,community_golf,community_gym,community_outdoor_space,community_park,community_security_features,community_spa_or_hot_tub,community_swimming_pool,community_tennis_court,corner_lot,cul_de_sac,den_or_office,dining_room,disability_features,dishwasher,elevator,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,fixer_upper,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,gated_community,golf_course,gourmet_kitchen,granite_kitchen,groundscare,hardwood_floors,high_ceiling,hill_or_mountain_view,hoa,investment_opportunity,lake,large_kitchen,laundry_room,library,maintenance,master_bedroom,master_suite,medicalcare,modern_kitchen,mountain_view,new_roof,no_hoa,open_floor_plan,open_kitchen,park,pets_allowed,playground,private_backyard,ranch,recreation_facilities,rental_property,river_view,rv_or_boat_parking,security,senior_community,shopping,single_story,solar_system,spa_or_hot_tub,swimming_pool,tennis,trails,two_or_more_stories,updated_kitchen,vaulted_ceiling,view,washer_dryer,water_view,waterfront,agent,mls,has_primary_photo,american_indian_and_alaska_native,asian,black_or_african-american,hispanic_or_latino,white,median_age,male_population,female_population,total_population,number_of_veterans,foreign-born,average_household_size,costoflivingindex2023,costoflivingindexgrocerycostsindex,costoflivingindexhousingcostsindex,costoflivingindexutilitycostsindex,cost_of_living_overall,cost_of_living_grocery,cost_of_living_utility,cost_of_living_housing,Region,Division,Mean,Median,Stdev
09-28-2023,,Maryland,Annapolis,21403,1960.0,0.0,625000.0,2.0,0.0,8470.0,1690.0,2.0,other,0.0,4.0,4.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,92422.66666666667,70745.33333333333,70005.66666666667
09-14-2023,345000.0,Maryland,Annapolis,21403,1997.0,0.0,7400000.0,6.0,2.0,266587.0,9571.0,8.0,other,2.0,4.0,5.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,92422.66666666667,70745.33333333333,70005.66666666667
09-28-2023,10000.0,Maryland,Annapolis,21403,1981.0,0.0,380000.0,2.0,1.0,3652.0,1649.0,3.0,townhouse,0.0,3.0,4.0,townhomes,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,92422.66666666667,70745.33333333333,70005.66666666667
12-13-2023,,Maryland,Annapolis,21401,1953.0,0.0,985000.0,2.0,0.0,15483.0,1848.0,2.0,other,0.0,2.0,4.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,95383.66666666667,81332.66666666667,65774.66666666667
11-30-2023,,Maryland,Annapolis,21403,1983.0,0.0,555000.0,2.0,0.0,5850.0,1272.0,2.0,other,1.0,3.0,3.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,92422.66666666667,70745.33333333333,70005.66666666667
11-04-2023,,Maryland,Annapolis,21401,1961.0,0.0,452500.0,2.0,0.0,19115.0,1713.0,2.0,other,0.0,2.0,3.0,single_family,essentials,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,95383.66666666667,81332.66666666667,65774.66666666667
11-30-2023,35000.0,Maryland,Annapolis,21401,1992.0,0.0,410000.0,2.0,0.0,2160.0,1234.0,2.0,townhouse,1.0,1.0,2.0,townhomes,essentials,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,95383.66666666667,81332.66666666667,65774.66666666667
10-06-2023,50000.0,Maryland,Annapolis,21401,1900.0,0.0,555000.0,3.0,0.0,39204.0,3800.0,3.0,other,0.0,4.0,4.0,single_family,essentials,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,95383.66666666667,81332.66666666667,65774.66666666667
09-28-2023,9901.0,Maryland,Annapolis,21409,2013.0,0.0,580000.0,3.0,1.0,2312.0,2980.0,4.0,townhouse,2.0,3.0,3.0,townhomes,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,114285.0,103517.0,65186.0
11-20-2023,,Maryland,Annapolis,21403,1977.0,0.0,370000.0,2.0,1.0,1206.0,1518.0,3.0,townhouse,0.0,2.0,3.0,townhomes,basic_opt_in,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,92422.66666666667,70745.33333333333,70005.66666666667
12-09-2023,,Maryland,Annapolis,21403,1965.0,0.0,450000.0,2.0,0.0,11165.0,1100.0,2.0,other,1.0,2.0,4.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,92422.66666666667,70745.33333333333,70005.66666666667
11-16-2023,,Maryland,Annapolis,21401,1996.0,0.0,372500.0,2.0,0.0,,1577.0,2.0,condo,0.0,2.0,2.0,condos,essentials,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,95383.66666666667,81332.66666666667,65774.66666666667
11-18-2023,,Maryland,Annapolis,21401,1969.0,0.0,700000.0,3.0,0.0,9350.0,2400.0,3.0,other,0.0,2.0,5.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,95383.66666666667,81332.66666666667,65774.66666666667
11-27-2023,,Maryland,Annapolis,21403,1983.0,0.0,314000.0,1.0,1.0,1216.0,1086.0,2.0,townhouse,0.0,3.0,1.0,townhomes,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,92422.66666666667,70745.33333333333,70005.66666666667
11-03-2023,,Maryland,Annapolis,21401,1997.0,0.0,459900.0,3.0,1.0,,2106.0,4.0,condo,0.0,3.0,3.0,condos,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,95383.66666666667,81332.66666666667,65774.66666666667
11-14-2023,,Maryland,Annapolis,21403,1977.0,0.0,365000.0,2.0,1.0,1024.0,1746.0,3.0,townhouse,0.0,3.0,3.0,townhomes,essentials,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,92422.66666666667,70745.33333333333,70005.66666666667
10-05-2023,,Maryland,Annapolis,21401,1976.0,0.0,565000.0,2.0,1.0,33316.0,2596.0,3.0,other,2.0,3.0,3.0,single_family,advantage_brand,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,95383.66666666667,81332.66666666667,65774.66666666667
10-17-2023,,Maryland,Annapolis,21401,1975.0,0.0,850000.0,4.0,0.0,61196.0,4415.0,4.0,other,2.0,2.0,4.0,single_family,essentials,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,95383.66666666667,81332.66666666667,65774.66666666667
11-30-2023,,Maryland,Annapolis,21403,1947.0,0.0,450000.0,2.0,0.0,8030.0,1526.0,2.0,other,0.0,2.0,3.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,92422.66666666667,70745.33333333333,70005.66666666667
12-08-2023,,Maryland,Annapolis,21409,1967.0,0.0,1195000.0,3.0,0.0,20300.0,2433.0,3.0,other,2.0,2.0,4.0,single_family,essentials,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,114285.0,103517.0,65186.0
08-22-2023,11500.0,Maryland,Annapolis,21403,1965.0,0.0,219000.0,1.0,1.0,,1096.0,2.0,condo,0.0,2.0,3.0,condos,essentials,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,92422.66666666667,70745.33333333333,70005.66666666667
10-04-2023,25000.0,Maryland,Annapolis,21403,1986.0,0.0,518444.0,2.0,0.0,,1280.0,2.0,condo,0.0,1.0,2.0,condos,essentials,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,92422.66666666667,70745.33333333333,70005.66666666667
11-11-2023,,Maryland,Annapolis,21409,2009.0,0.0,395000.0,2.0,0.0,,1157.0,2.0,condo,0.0,1.0,2.0,condos,essentials,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,114285.0,103517.0,65186.0
10-12-2023,20000.0,Maryland,Annapolis,21409,1975.0,0.0,430000.0,2.0,0.0,9000.0,1860.0,2.0,other,0.0,3.0,4.0,single_family,essentials,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,114285.0,103517.0,65186.0
09-28-2023,,Maryland,Annapolis,21401,2007.0,0.0,895000.0,4.0,1.0,15865.0,5766.0,5.0,other,3.0,3.0,4.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,95383.66666666667,81332.66666666667,65774.66666666667
08-11-2023,,Maryland,Annapolis,21409,1973.0,0.0,600000.0,2.0,1.0,9000.0,2016.0,3.0,other,1.0,3.0,3.0,single_family,essentials,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,114285.0,103517.0,65186.0
11-03-2023,,Maryland,Annapolis,21403,1969.0,0.0,287500.0,2.0,0.0,,1016.0,2.0,condo,0.0,1.0,2.0,condos,essentials,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,92422.66666666667,70745.33333333333,70005.66666666667
11-14-2023,,Maryland,Annapolis,21403,1974.0,0.0,999999.0,2.0,0.0,,1391.0,2.0,condo,0.0,2.0,2.0,condos,essentials,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,92422.66666666667,70745.33333333333,70005.66666666667
08-04-2023,,Maryland,Annapolis,21401,1988.0,0.0,520000.0,2.0,1.0,2040.0,2092.0,3.0,townhouse,1.0,2.0,3.0,townhomes,essentials,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,95383.66666666667,81332.66666666667,65774.66666666667
10-06-2023,20000.0,Maryland,Annapolis,21403,1965.0,0.0,430000.0,1.0,0.0,10000.0,2580.0,1.0,other,0.0,2.0,2.0,single_family,essentials,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,92422.66666666667,70745.33333333333,70005.66666666667
11-04-2023,,Maryland,Annapolis,21401,1978.0,0.0,550000.0,3.0,0.0,15028.0,1590.0,3.0,other,2.0,2.0,4.0,single_family,essentials,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,95383.66666666667,81332.66666666667,65774.66666666667
10-11-2023,9900.0,Maryland,Annapolis,21403,1987.0,0.0,343000.0,2.0,0.0,,1103.0,2.0,condo,0.0,1.0,2.0,condos,essentials,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,92422.66666666667,70745.33333333333,70005.66666666667
11-10-2023,,Maryland,Annapolis,21409,1977.0,0.0,420000.0,1.0,1.0,6501.0,1560.0,2.0,other,0.0,3.0,4.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,114285.0,103517.0,65186.0
11-02-2023,,Maryland,Annapolis,21401,1923.0,0.0,999999.0,1.0,1.0,1826.0,1361.0,2.0,townhouse,1.0,4.0,2.0,townhomes,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,95383.66666666667,81332.66666666667,65774.66666666667
11-03-2023,,Maryland,Annapolis,21403,1978.0,0.0,230000.0,1.0,0.0,,858.0,1.0,condo,0.0,1.0,1.0,condos,essentials,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,,,,,,,,,,,,,119.5,108.5,152.2,109.2,Average,Average,Average,Very High,South,South Atlantic,92422.66666666667,70745.33333333333,70005.66666666667
12-16-2023,5000.0,Michigan,Lansing,48910,1914.0,0.0,32500.0,1.0,0.0,5227.0,902.0,1.0,other,0.0,2.0,3.0,single_family,essentials,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,45903.166666666664,38094.166666666664,33079.166666666664
12-26-2023,,Michigan,Lansing,48910,1949.0,0.0,132500.0,1.0,0.0,6098.0,995.0,1.0,other,1.0,0.0,2.0,single_family,essentials,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,45903.166666666664,38094.166666666664,33079.166666666664
12-01-2023,,Michigan,Lansing,48906,1924.0,0.0,108000.0,1.0,1.0,8276.0,984.0,2.0,other,0.0,2.0,2.0,single_family,essentials,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,36132.0,23922.0,41806.5
11-22-2023,,Michigan,Lansing,48917,1989.0,0.0,402000.0,3.0,1.0,13939.0,4410.0,4.0,other,0.0,2.0,4.0,single_family,advantage_brand,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,68315.0,48397.0,63700.0
